Timestamp,Event,Temperature,Pressure,Altitude,Humidity,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Latitude,Longitude,DateTime,DS18B20Temperature
246460,SensorData,21.66,940.08,627.83,43.19,1.48,0.22,12.75,-7.47,0.95,-0.13,0.000000,0.000000,
,22.50
246467,[INFO] Telemetry transmitted successfully
246542,SensorData,21.66,940.04,628.19,43.18,1.39,0.18,12.78,-7.49,0.72,0.12,0.000000,0.000000,
,22.50
246619,SensorData,21.66,940.08,627.84,43.19,1.42,0.21,12.73,-7.36,0.79,-0.13,0.000000,0.000000,
,22.50
246628,[INFO] Telemetry transmitted successfully
246703,SensorData,21.66,940.05,628.06,43.19,1.42,0.22,12.76,-7.39,0.63,-0.09,0.000000,0.000000,
,22.50
246780,SensorData,21.67,940.07,627.94,43.21,1.32,0.20,12.92,-7.27,0.61,0.03,0.000000,0.000000,
,22.50
246787,[INFO] Telemetry transmitted successfully
246862,SensorData,21.66,940.05,628.05,43.19,1.32,0.19,12.88,-7.40,0.64,0.04,0.000000,0.000000,
,22.50
246939,SensorData,21.66,940.03,628.26,43.21,1.36,0.16,12.80,-7.27,0.74,0.14,0.000000,0.000000,
,22.50
246953,[INFO] Telemetry transmitted successfully
247028,SensorData,21.67,940.06,628.00,43.21,1.33,0.18,12.79,-7.28,0.91,-0.08,0.000000,0.000000,
,22.50
247105,SensorData,21.66,940.04,628.17,43.19,1.37,0.14,12.78,-7.43,0.94,-0.13,0.000000,0.000000,
,22.50
247112,[INFO] Telemetry transmitted successfully
247187,SensorData,21.67,940.05,628.04,43.21,1.35,0.17,12.79,-7.49,0.56,0.07,0.000000,0.000000,
,22.50
247264,SensorData,21.67,940.06,627.98,43.22,1.32,0.23,12.87,-7.45,0.56,-0.16,0.000000,0.000000,
,22.50
247273,[INFO] Telemetry transmitted successfully
247348,SensorData,21.67,940.04,628.20,43.22,1.34,0.21,12.79,-7.44,0.63,-0.01,0.000000,0.000000,
,22.50
247425,SensorData,21.68,940.07,627.94,43.21,1.31,0.17,12.78,-7.50,0.67,0.01,0.000000,0.000000,
,22.50
247432,[INFO] Telemetry transmitted successfully
247507,SensorData,21.67,940.05,628.11,43.22,1.35,0.22,12.84,-7.30,0.59,-0.02,0.000000,0.000000,
,22.50
247584,SensorData,21.67,940.06,628.01,43.22,1.38,0.15,12.85,-7.31,0.85,-0.02,0.000000,0.000000,
,22.50
247593,[INFO] Telemetry transmitted successfully
247668,SensorData,21.68,940.05,628.09,43.21,1.37,0.20,12.76,-7.32,0.62,-0.05,0.000000,0.000000,
,22.50
247745,SensorData,21.68,940.08,627.85,43.23,1.33,0.24,12.81,-7.47,0.76,0.17,0.000000,0.000000,
,22.50
247752,[INFO] Telemetry transmitted successfully
247827,SensorData,21.68,940.06,628.02,43.22,1.41,0.23,12.78,-7.45,0.70,-0.13,0.000000,0.000000,
,22.50
247904,SensorData,21.67,940.08,627.83,43.23,1.38,0.17,12.78,-7.44,0.58,0.02,0.000000,0.000000,
,22.50
247918,[INFO] Telemetry transmitted successfully
247992,SensorData,21.68,940.09,627.69,43.22,1.35,0.16,12.80,-7.21,0.70,-0.05,0.000000,0.000000,
,22.50
248069,SensorData,21.68,940.07,627.93,43.25,1.33,0.14,12.81,-7.44,0.70,-0.03,0.000000,0.000000,
,22.50
248076,[INFO] Telemetry transmitted successfully
248151,SensorData,21.68,940.07,627.88,43.23,1.32,0.17,12.79,-7.37,0.85,-0.10,0.000000,0.000000,
,22.50
248228,SensorData,21.68,940.07,627.90,43.42,1.40,0.23,12.86,-7.31,0.97,0.05,0.000000,0.000000,
,22.50
248237,[INFO] Telemetry transmitted successfully
248312,SensorData,21.67,940.05,628.07,43.24,1.37,0.22,12.70,-7.40,0.99,-0.10,0.000000,0.000000,
,22.50
248389,SensorData,21.68,940.06,627.99,43.24,1.41,0.18,12.84,-7.37,0.66,-0.09,0.000000,0.000000,
,22.50
248396,[INFO] Telemetry transmitted successfully
248471,SensorData,21.68,940.07,627.91,43.24,1.36,0.19,12.87,-7.47,0.94,-0.05,0.000000,0.000000,
,22.50
248548,SensorData,21.68,940.05,628.05,43.23,1.32,0.22,12.81,-7.38,0.65,-0.15,0.000000,0.000000,
,22.50
248557,[INFO] Telemetry transmitted successfully
248632,SensorData,21.69,940.07,627.95,43.24,1.42,0.19,12.79,-7.47,0.76,0.05,0.000000,0.000000,
,22.50
248709,SensorData,21.68,940.02,628.32,43.23,1.40,0.14,12.84,-7.50,0.73,0.02,0.000000,0.000000,
,22.50
248716,[INFO] Telemetry transmitted successfully
248791,SensorData,21.68,940.06,628.03,43.22,1.36,0.16,12.82,-7.24,0.82,0.13,0.000000,0.000000,
,22.50
248873,SensorData,21.68,940.07,628.08,43.19,1.35,0.20,12.82,-7.36,0.61,0.02,0.000000,0.000000,
,22.50
248882,[INFO] Telemetry transmitted successfully
248957,SensorData,21.67,940.02,628.35,43.22,1.41,0.17,12.83,-7.32,0.82,0.03,0.000000,0.000000,
,22.50
249034,SensorData,21.68,940.05,628.12,43.23,1.32,0.16,12.82,-7.37,0.69,0.05,0.000000,0.000000,
,22.50
249041,[INFO] Telemetry transmitted successfully
249116,SensorData,21.68,940.05,628.09,43.23,1.38,0.18,12.89,-7.30,0.74,0.02,0.000000,0.000000,
,22.50
249193,SensorData,21.69,940.04,628.19,43.22,1.41,0.18,12.82,-7.44,0.98,0.13,0.000000,0.000000,
,22.50
249202,[INFO] Telemetry transmitted successfully
249277,SensorData,21.68,940.08,627.82,43.21,1.41,0.19,12.78,-7.35,0.85,0.19,0.000000,0.000000,
,22.50
249354,SensorData,21.68,940.06,628.01,43.20,1.37,0.22,12.83,-7.40,0.64,-0.18,0.000000,0.000000,
,22.50
249361,[INFO] Telemetry transmitted successfully
249436,SensorData,21.67,940.05,628.12,43.18,1.36,0.21,12.86,-7.39,0.82,-0.21,0.000000,0.000000,
,22.50
249513,SensorData,21.67,940.04,628.17,43.19,1.36,0.17,12.76,-7.31,0.81,0.09,0.000000,0.000000,
,22.50
249522,[INFO] Telemetry transmitted successfully
249597,SensorData,21.68,940.04,628.15,43.18,1.32,0.23,12.75,-7.40,0.76,0.05,0.000000,0.000000,
,22.50
249674,SensorData,21.68,940.06,627.96,43.20,1.34,0.16,12.83,-7.43,0.84,0.00,0.000000,0.000000,
,22.50
249681,[INFO] Telemetry transmitted successfully
249760,SensorData,21.68,940.05,628.07,43.16,1.39,0.18,12.78,-7.31,0.89,-0.03,0.000000,0.000000,
,22.50
249837,SensorData,21.68,940.03,628.25,43.17,1.35,0.18,12.82,-7.27,0.66,0.04,0.000000,0.000000,
,22.50
249846,[INFO] Telemetry transmitted successfully
249921,SensorData,21.67,940.04,628.16,43.18,1.39,0.17,12.87,-7.59,0.68,-0.21,0.000000,0.000000,
,22.50
249998,SensorData,21.67,940.05,628.05,43.16,1.38,0.22,12.79,-7.53,0.84,-0.05,0.000000,0.000000,
,22.50
250005,[INFO] Telemetry transmitted successfully
250080,SensorData,21.68,940.05,628.07,43.17,1.31,0.20,12.74,-7.46,0.73,0.09,0.000000,0.000000,
,22.50
250157,SensorData,21.66,940.03,628.29,42.89,1.42,0.18,12.81,-7.40,0.81,0.00,0.000000,0.000000,
,22.50
250166,[INFO] Telemetry transmitted successfully
250241,SensorData,21.67,940.04,628.14,43.15,1.38,0.15,12.74,-7.39,0.99,-0.08,0.000000,0.000000,
,22.50
250318,SensorData,21.67,940.06,628.02,43.14,1.36,0.15,12.79,-7.37,0.72,-0.07,0.000000,0.000000,
,22.50
250325,[INFO] Telemetry transmitted successfully
250400,SensorData,21.68,940.06,627.99,43.16,1.40,0.18,12.68,-7.37,0.68,-0.04,0.000000,0.000000,
,22.50
250479,SensorData,21.66,940.00,628.52,43.15,1.42,0.20,12.81,-7.27,0.79,0.02,0.000000,0.000000,
,22.50
250486,[INFO] Telemetry transmitted successfully
250561,SensorData,21.68,940.05,628.04,43.15,1.39,0.20,12.75,-7.33,0.82,-0.14,0.000000,0.000000,
,22.50
250638,SensorData,21.67,940.05,628.12,43.14,1.30,0.15,12.80,-7.31,0.87,-0.15,0.000000,0.000000,
,22.50
250650,[INFO] Telemetry transmitted successfully
250725,SensorData,21.67,940.05,628.05,43.01,1.39,0.17,12.84,-7.34,0.75,0.02,0.000000,0.000000,
,22.50
250804,SensorData,21.68,940.06,627.97,43.10,1.32,0.16,12.83,-7.26,0.71,-0.05,0.000000,0.000000,
,22.50
250811,[INFO] Telemetry transmitted successfully
250886,SensorData,21.68,940.03,628.23,43.14,1.38,0.17,12.83,-7.31,0.85,-0.04,0.000000,0.000000,
,22.50
250963,SensorData,21.68,940.02,628.35,43.15,1.37,0.21,12.78,-7.34,0.65,0.10,0.000000,0.000000,
,22.50
250969,[INFO] Telemetry transmitted successfully
251044,SensorData,21.68,940.07,627.88,43.14,1.43,0.17,12.79,-7.46,0.82,-0.06,0.000000,0.000000,
,22.50
251124,SensorData,21.68,940.05,628.05,43.15,1.40,0.19,12.82,-7.40,0.63,-0.12,0.000000,0.000000,
,22.50
251131,[INFO] Telemetry transmitted successfully
251205,SensorData,21.68,940.04,628.14,43.15,1.36,0.14,12.82,-7.42,0.60,-0.15,0.000000,0.000000,
,22.50
251282,SensorData,21.69,940.06,628.02,43.14,1.34,0.16,12.88,-7.41,0.76,0.01,0.000000,0.000000,
,22.50
251289,[INFO] Telemetry transmitted successfully
251364,SensorData,21.68,940.07,627.94,43.13,1.31,0.17,12.74,-7.39,0.89,0.02,0.000000,0.000000,
,22.50
251444,SensorData,21.68,940.03,628.24,43.23,1.36,0.15,12.88,-7.42,0.75,0.02,0.000000,0.000000,
,22.50
251451,[INFO] Telemetry transmitted successfully
251526,SensorData,21.68,940.05,628.05,43.14,1.38,0.19,12.71,-7.33,0.70,0.04,0.000000,0.000000,
,22.50
251607,SensorData,21.68,940.05,628.06,43.14,1.39,0.17,12.79,-7.47,0.84,-0.02,0.000000,0.000000,
,22.50
251614,[INFO] Telemetry transmitted successfully
251689,SensorData,21.68,940.02,628.34,43.14,1.34,0.23,12.85,-7.30,0.78,-0.19,0.000000,0.000000,
,22.50
251768,SensorData,21.68,940.04,628.18,43.14,1.47,0.23,12.76,-7.43,0.98,-0.07,0.000000,0.000000,
,22.50
251775,[INFO] Telemetry transmitted successfully
251850,SensorData,21.67,940.05,628.05,43.15,1.39,0.18,12.82,-7.38,0.69,-0.15,0.000000,0.000000,
,22.50
251927,SensorData,21.68,940.05,628.08,43.14,1.36,0.23,12.86,-7.26,0.79,-0.13,0.000000,0.000000,
,22.50
251934,[INFO] Telemetry transmitted successfully
252008,SensorData,21.68,940.04,628.19,43.15,1.36,0.20,12.77,-7.38,0.76,-0.06,0.000000,0.000000,
,22.50
252098,SensorData,21.69,940.07,627.91,43.15,1.38,0.18,12.86,-7.40,0.66,-0.13,0.000000,0.000000,
,22.50
252107,[INFO] Telemetry transmitted successfully
252182,SensorData,21.68,940.04,628.20,43.13,1.36,0.17,12.76,-7.38,0.92,-0.05,0.000000,0.000000,
,22.50
252259,SensorData,21.69,940.05,628.07,43.14,1.36,0.18,12.76,-7.33,0.89,-0.09,0.000000,0.000000,
,22.50
252266,[INFO] Telemetry transmitted successfully
252341,SensorData,21.69,940.02,628.34,43.15,1.38,0.21,12.81,-7.39,0.83,0.08,0.000000,0.000000,
,22.50
252420,SensorData,21.69,940.03,628.30,43.13,1.38,0.13,12.79,-7.34,0.75,0.02,0.000000,0.000000,
,22.50
252432,[INFO] Telemetry transmitted successfully
252507,SensorData,21.69,940.03,628.22,43.15,1.29,0.23,12.82,-7.39,0.77,-0.02,0.000000,0.000000,
,22.50
252584,SensorData,21.69,940.09,627.75,43.15,1.38,0.20,12.82,-7.36,0.80,-0.18,0.000000,0.000000,
,22.50
252591,[INFO] Telemetry transmitted successfully
252665,SensorData,21.69,940.08,627.84,43.14,1.35,0.18,12.76,-7.47,0.76,0.05,0.000000,0.000000,
,22.50
252745,SensorData,21.69,940.05,628.07,43.15,1.44,0.20,12.69,-7.53,0.74,-0.05,0.000000,0.000000,
,22.50
252751,[INFO] Telemetry transmitted successfully
252826,SensorData,21.70,940.06,627.99,43.14,1.38,0.17,12.70,-7.44,0.72,-0.21,0.000000,0.000000,
,22.50
252903,SensorData,21.69,940.04,628.18,43.15,1.30,0.20,12.75,-7.47,0.69,0.02,0.000000,0.000000,
,22.50
252910,[INFO] Telemetry transmitted successfully
252985,SensorData,21.68,940.04,628.15,43.13,1.36,0.18,12.82,-7.50,0.92,-0.18,0.000000,0.000000,
,22.50
253064,SensorData,21.69,940.07,627.89,43.15,1.38,0.21,12.84,-7.31,0.59,-0.06,0.000000,0.000000,
,22.50
253071,[INFO] Telemetry transmitted successfully
253146,SensorData,21.69,940.05,628.10,43.03,1.41,0.17,12.81,-7.37,0.79,0.05,0.000000,0.000000,
,22.50
253223,SensorData,21.69,940.04,627.75,43.32,1.34,0.16,12.83,-7.29,0.60,0.02,0.000000,0.000000,
,22.50
253230,[INFO] Telemetry transmitted successfully
253305,SensorData,21.70,940.07,627.90,43.16,1.38,0.15,12.91,-7.36,0.61,-0.03,0.000000,0.000000,
,22.50
253389,SensorData,21.69,940.03,628.24,43.14,1.34,0.17,12.81,-7.40,0.75,0.05,0.000000,0.000000,
,22.50
253396,[INFO] Telemetry transmitted successfully
253471,SensorData,21.69,940.06,628.02,43.16,1.39,0.22,12.87,-7.46,0.71,0.01,0.000000,0.000000,
,22.50
253548,SensorData,21.69,940.06,628.02,43.14,1.39,0.17,12.77,-7.39,0.79,-0.04,0.000000,0.000000,
,22.50
253555,[INFO] Telemetry transmitted successfully
253630,SensorData,21.69,940.06,627.98,43.16,1.41,0.23,12.82,-7.46,0.63,0.01,0.000000,0.000000,
,22.50
253709,SensorData,21.69,940.08,627.84,43.15,1.40,0.21,12.74,-7.31,0.79,-0.05,0.000000,0.000000,
,22.50
253716,[INFO] Telemetry transmitted successfully
253791,SensorData,21.69,940.02,627.92,43.30,1.42,0.19,12.72,-7.47,0.61,0.09,0.000000,0.000000,
,22.50
253868,SensorData,21.68,940.07,627.93,43.21,1.37,0.20,12.85,-7.15,0.69,0.05,0.000000,0.000000,
,22.50
253875,[INFO] Telemetry transmitted successfully
253949,SensorData,21.69,940.07,627.86,43.14,1.36,0.19,12.82,-7.44,0.68,0.14,0.000000,0.000000,
,22.50
254029,SensorData,21.70,940.08,627.86,43.14,1.37,0.15,12.76,-7.42,0.66,0.00,0.000000,0.000000,
,22.50
254036,[INFO] Telemetry transmitted successfully
254111,SensorData,21.70,940.06,627.99,43.14,1.39,0.16,12.76,-7.47,0.92,0.01,0.000000,0.000000,
,22.50
254188,SensorData,21.69,940.06,627.97,43.15,1.36,0.19,12.87,-7.28,0.79,-0.07,0.000000,0.000000,
,22.50
254195,[INFO] Telemetry transmitted successfully
254270,SensorData,21.70,940.08,627.83,43.14,1.35,0.16,12.84,-7.29,0.79,0.08,0.000000,0.000000,
,22.50
254354,SensorData,21.69,940.07,627.91,43.14,1.38,0.19,12.77,-7.39,0.70,-0.13,0.000000,0.000000,
,22.50
254360,[INFO] Telemetry transmitted successfully
254435,SensorData,21.69,940.09,627.71,43.24,1.36,0.20,12.87,-7.34,0.72,-0.01,0.000000,0.000000,
,22.50
254512,SensorData,21.70,940.06,627.97,43.14,1.33,0.19,12.81,-7.33,0.94,-0.15,0.000000,0.000000,
,22.50
254519,[INFO] Telemetry transmitted successfully
254594,SensorData,21.69,940.08,627.85,43.15,1.31,0.19,12.78,-7.33,0.87,-0.07,0.000000,0.000000,
,22.50
254673,SensorData,21.70,940.06,627.98,43.14,1.34,0.19,12.78,-7.47,0.68,-0.15,0.000000,0.000000,
,22.50
254680,[INFO] Telemetry transmitted successfully
254755,SensorData,21.69,940.03,628.22,43.14,1.43,0.18,12.81,-7.34,0.91,-0.13,0.000000,0.000000,
,22.50
254832,SensorData,21.70,940.08,627.83,43.15,1.38,0.20,12.83,-7.34,0.62,0.02,0.000000,0.000000,
,22.50
254839,[INFO] Telemetry transmitted successfully
254914,SensorData,21.70,940.09,627.74,43.15,1.35,0.16,12.73,-7.23,0.71,-0.04,0.000000,0.000000,
,22.50
254993,SensorData,21.69,940.04,628.16,43.14,1.31,0.18,12.75,-7.47,0.77,0.08,0.000000,0.000000,
,22.50
255000,[INFO] Telemetry transmitted successfully
255075,SensorData,21.69,940.05,628.12,43.27,1.31,0.20,12.73,-7.16,0.72,0.11,0.000000,0.000000,
,22.50
255152,SensorData,21.69,940.00,628.41,43.33,1.35,0.18,12.80,-7.40,0.58,-0.18,0.000000,0.000000,
,22.50
255159,[INFO] Telemetry transmitted successfully
255239,SensorData,21.69,940.03,628.28,43.16,1.40,0.23,12.77,-7.32,0.85,0.03,0.000000,0.000000,
,22.50
255318,SensorData,21.69,940.05,628.10,43.17,1.40,0.20,12.77,-7.45,0.87,0.01,0.000000,0.000000,
,22.50
255325,[INFO] Telemetry transmitted successfully
255400,SensorData,21.69,940.05,628.07,43.15,1.38,0.17,12.83,-7.44,0.82,0.02,0.000000,0.000000,
,22.50
255477,SensorData,21.70,940.05,628.08,43.15,1.29,0.14,12.73,-7.36,0.78,-0.08,0.000000,0.000000,
,22.50
255484,[INFO] Telemetry transmitted successfully
255559,SensorData,21.69,940.06,628.03,43.17,1.37,0.18,12.85,-7.28,0.54,-0.15,0.000000,0.000000,
,22.50
255638,SensorData,21.70,940.05,628.09,43.17,1.39,0.18,12.77,-7.49,0.79,-0.21,0.000000,0.000000,
,22.50
255645,[INFO] Telemetry transmitted successfully
255720,SensorData,21.69,940.03,627.95,43.31,1.40,0.18,12.77,-7.53,0.82,-0.15,0.000000,0.000000,
,22.50
255797,SensorData,21.69,940.06,627.94,43.18,1.38,0.13,12.75,-7.44,0.94,-0.07,0.000000,0.000000,
,22.50
255804,[INFO] Telemetry transmitted successfully
255881,SensorData,21.69,940.04,628.15,43.17,1.40,0.25,12.85,-7.21,0.92,-0.11,0.000000,0.000000,
,22.50
255958,SensorData,21.70,940.04,628.17,43.17,1.35,0.24,12.86,-7.36,0.66,-0.31,0.000000,0.000000,
,22.50
255965,[INFO] Telemetry transmitted successfully
256040,SensorData,21.69,940.05,628.04,43.18,1.43,0.17,12.85,-7.40,0.86,-0.03,0.000000,0.000000,
,22.50
256117,SensorData,21.69,940.07,627.94,43.21,1.35,0.15,12.75,-7.20,0.82,-0.09,0.000000,0.000000,
,22.50
256128,[INFO] Telemetry transmitted successfully
256205,SensorData,21.70,940.07,627.92,43.19,1.41,0.20,12.76,-7.34,0.82,0.02,0.000000,0.000000,
,22.50
256282,SensorData,21.70,940.05,628.06,43.21,1.32,0.17,12.76,-7.45,0.51,-0.23,0.000000,0.000000,
,22.50
256289,[INFO] Telemetry transmitted successfully
256364,SensorData,21.70,940.05,628.12,43.22,1.43,0.15,12.69,-7.01,0.82,-0.05,0.000000,0.000000,
,22.50
256441,SensorData,21.70,940.04,628.13,43.20,1.40,0.30,12.74,-7.50,1.02,0.14,0.000000,0.000000,
,22.50
256448,[INFO] Telemetry transmitted successfully
256525,SensorData,21.70,940.05,628.11,43.20,1.37,0.22,12.81,-7.18,0.75,0.15,0.000000,0.000000,
,22.50
256602,SensorData,21.69,940.04,628.19,43.18,1.40,0.24,12.73,-7.33,0.93,0.03,0.000000,0.000000,
,22.50
256609,[INFO] Telemetry transmitted successfully
256684,SensorData,21.70,940.05,628.12,43.22,1.32,0.18,12.83,-7.18,0.73,-0.06,0.000000,0.000000,
,22.50
256761,SensorData,21.71,940.03,628.25,43.23,1.37,0.20,12.81,-7.42,0.79,0.21,0.000000,0.000000,
,22.50
256768,[INFO] Telemetry transmitted successfully
256845,SensorData,21.70,940.05,628.10,43.22,1.37,0.17,12.86,-7.29,0.64,0.07,0.000000,0.000000,
,22.50
256922,SensorData,21.70,940.04,628.18,43.23,1.33,0.23,12.81,-7.34,0.79,-0.04,0.000000,0.000000,
,22.50
256929,[INFO] Telemetry transmitted successfully
257004,SensorData,21.70,940.05,628.07,43.22,1.33,0.19,12.84,-7.32,0.66,-0.19,0.000000,0.000000,
,22.50
257086,SensorData,21.70,940.03,628.26,43.22,1.34,0.22,12.78,-7.38,0.81,-0.08,0.000000,0.000000,
,22.50
257093,[INFO] Telemetry transmitted successfully
257170,SensorData,21.70,940.02,628.34,43.22,1.36,0.20,12.83,-7.28,0.89,-0.15,0.000000,0.000000,
,22.50
